run_csv_path,perfect_csv_path,regime_key,case_name,case_type,residual_csv_path,metadata_path,n_nodes_merged,max_abs_residual_overall,status
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_S_L,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\ip_3track_1_arc_678\metadata.json,24366,100019992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_S_L,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\ip_first_track_3arc_78910\metadata.json,24366,100109992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_S_L,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,100069992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_S_L,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\Perfect_structure\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_S_L\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_1and3line_3_arc_78910\metadata.json,24366,300999992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\Ip_1track_1_arc_345\metadata.json,24366,599979992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_2_arc_all_tracks_222\metadata.json,24366,200019992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_3track_1_arc_678\metadata.json,24366,199989992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_first_track_3arc_78910\metadata.json,24366,300269992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,200020008.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_H,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\Perfect_structure\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_H\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_1and3line_3_arc_78910\metadata.json,24366,100529992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\Ip_1track_1_arc_345\metadata.json,24366,100009992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_2_arc_all_tracks_222\metadata.json,24366,100149992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_3track_1_arc_678\metadata.json,24366,199899992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_first_track_3arc_78910\metadata.json,24366,100439992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,70019993.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_1st_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G1_W_L,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\Perfect_structure\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G1_W_L\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_1and3line_3_arc_78910\metadata.json,24366,499299992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\Ip_1track_1_arc_345\metadata.json,24366,500049992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_2_arc_all_tracks_222\metadata.json,24366,199979992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_3track_1_arc_678\metadata.json,24366,500009992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_first_track_3arc_78910\metadata.json,24366,499699992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,299959992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_H,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\Perfect_structure\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_H\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_1and3line_3_arc_78910\metadata.json,24366,300839992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\Ip_1track_1_arc_345\metadata.json,24366,299949992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_2_arc_all_tracks_222\metadata.json,24366,299689992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_3track_1_arc_678\metadata.json,24366,299899992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_first_track_3arc_78910\metadata.json,24366,300419992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,300019992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_S_L,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\Perfect_structure\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_S_L\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_W_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_W_H\ip_1and3line_3_arc_78910\metadata.json,24366,500049992.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_W_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_stress\G2_W_H\Ip_1track_1_arc_345\metadata.json,24366,400229992.0,OK
