Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
11,-4000000.0,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-3000000.0,0.0,0.0,0.0,-3000000.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,5.0,4.0,4.0,6.0,0.0,5.0,5.0,-300000.0,-200000.0,-679800000.0,-200000.0,-100000.0,-200000.0,0.0,-1000000.0,0.0,-200000.0
12,7547000000.0,-3000000.0,-2000000.0,-3000000.0,-3000000.0,-3000000.0,-10000000.0,0.0,0.0,-3000000.0,-9.0,-8.0,-10.0,-10.0,-11.0,-12.0,0.0,0.0,-1000000.0,-9.0,4.0,-3.0,-3.0,7193.0,1.0,-2.0,1.0,0.0,0.0,-3731.0,-200000.0,-200000.0,-200000.0,18800000.0,-100000.0,-100000.0,0.0,0.0,0.0,-200000.0
13,6998000000.0,-2000000.0,-2000000.0,-2000000.0,-3000000.0,-2000000.0,0.0,0.0,0.0,4884000000.0,-27.0,-19.0,-26.0,-23.0,-200000.0,-25.0,-200000.0,0.0,-300000.0,-23.0,-8.0,-6.0,-6.0,-6.0,-5.0,-5.0,-7.0,-7.0,-6.0,-6.0,-200000.0,-200000.0,-200000.0,-200000.0,-100000.0,-200000.0,0.0,0.0,-1000000.0,-200000.0
14,-3000000.0,-2000000.0,-3000000.0,-3000000.0,-2000000.0,-6564000000.0,0.0,0.0,0.0,3948000000.0,-34.0,-47100000.0,-34.0,-300000.0,-200000.0,-300000.0,0.0,-1000000.0,-1000000.0,-32.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,100000.0,-847700000.0,0.0,-3.0,-300000.0,-200000.0,-300000.0,-200000.0,-200000.0,-200000.0,0.0,0.0,0.0,-200000.0
15,-3000000.0,-2000000.0,-3000000.0,-5178000000.0,-3000000.0,-3000000.0,0.0,0.0,0.0,-3000000.0,-500000.0,-300000.0,-500000.0,-400000.0,-300000.0,217300000.0,0.0,0.0,0.0,-635900000.0,5.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,-100000.0,3.0,-300000.0,-100000.0,-134200000.0,-200000.0,-100000.0,-644600000.0,0.0,0.0,0.0,-17.0
16,-7000000.0,-5000000.0,-6000000.0,-5000000.0,-4000000.0,-5000000.0,0.0,0.0,0.0,-5000000.0,400000.0,400000.0,300000.0,300000.0,400000.0,300000.0,0.0,0.0,0.0,-600800000.0,-12.0,-9.0,-9.0,-9.0,-100000.0,-7.0,0.0,0.0,0.0,-8.0,-20.0,-100000.0,-15400000.0,-100000.0,-100000.0,-100000.0,-6.0,0.0,1172.0,-14.0
17,-4713000000.0,2389000000.0,-5000000.0,-5000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,841000000.0,-17.0,200000.0,29800000.0,100000.0,200000.0,100000.0,0.0,0.0,0.0,39000000.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.0,0.0,-857800000.0,-2.0,-400000.0,-300000.0,-300000.0,-300000.0,-300000.0,-300000.0,2924000000.0,-100000.0,0.0,-824700000.0
18,-7000000.0,-4757000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,0.0,0.0,-100000000.0,-5000000.0,19.0,-100000.0,-200000.0,-100000.0,0.0,881000000.0,0.0,-1000000.0,0.0,-3.0,14.0,11.0,10.0,11.0,-320500000.0,8.0,384200000.0,0.0,-100000.0,9.0,-200000.0,-200000.0,-548300000.0,-200000.0,-100000.0,-200000.0,0.0,0.0,0.0,-200000.0
19,-7000000.0,-4000000.0,-6000000.0,-5000000.0,-4000000.0,-5000000.0,0.0,0.0,0.0,-5000000.0,-7.0,-6.0,-6.0,-8.0,-8.0,-7.0,100000.0,0.0,100000.0,-24.0,-1.0,3.0,3.0,5076.0,4.0,5118.0,-6.0,2.0,3.0,-20.0,-200000.0,-100000.0,-100000.0,-200000.0,-267400000.0,-100000.0,0.0,0.0,0.0,-100000.0
20,-7000000.0,-4000000.0,-6000000.0,-5000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-5000000.0,-400000.0,-300000.0,-400000.0,-400000.0,-102900000.0,-300000.0,-400000.0,300000.0,-300000.0,-500000.0,-15.0,-11.0,-11.0,-92800000.0,-100000.0,108800000.0,436400000.0,0.0,-200000.0,-12.0,475000000.0,-200000.0,-100000.0,-200000.0,-100000.0,92500000.0,0.0,0.0,0.0,-100000.0
21,-6000000.0,-5000000.0,-5000000.0,-5000000.0,-4000000.0,-5000000.0,0.0,0.0,0.0,-5000000.0,-13.0,-9.0,-12.0,-11.0,-11.0,-12.0,1000000.0,0.0,0.0,-20.0,-2.0,-1.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-500000.0,-300000.0,-300000.0,515400000.0,-51500000.0,-534800000.0,0.0,417400000.0,-1000000.0,-300000.0
22,-7000000.0,-4000000.0,-6000000.0,-5000000.0,-4000000.0,-5000000.0,0.0,0.0,0.0,3892000000.0,-300000.0,-200000.0,-200000.0,-200000.0,-960400000.0,-100000.0,0.0,-1000000.0,0.0,14.0,15.0,10.0,11.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,11.0,-200000.0,-100000.0,-200000.0,-200000.0,-200000.0,-100000.0,0.0,0.0,0.0,430000000.0
23,-7000000.0,7546000000.0,-5000000.0,-1157000000.0,-5000000.0,-5000000.0,0.0,0.0,0.0,-5000000.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-2.0,6.0,9114.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,6064.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-200000.0,0.0,0.0,0.0,148400000.0
24,-7000000.0,-5000000.0,1201000000.0,-5000000.0,-5000000.0,-5000000.0,-100000000.0,0.0,0.0,-6000000.0,-400000.0,-300000.0,-300000.0,-300000.0,-56900000.0,-13700000.0,0.0,0.0,0.0,-27.0,-15.0,-11.0,-11.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,-11.0,-300000.0,-200000.0,-200000.0,-100000.0,-200000.0,-100000.0,-1000000.0,-1000000.0,0.0,-100000.0
25,-7000000.0,-5000000.0,-5000000.0,-5000000.0,-8779000000.0,-4000000.0,0.0,0.0,0.0,-5000000.0,-9.0,-8.0,-8.0,-9.0,-9.0,-9.0,0.0,0.0,0.0,-7.0,-2.0,5146.0,3.0,-8.0,-2.0,4.0,779300000.0,0.0,0.0,3.0,-500000.0,-749100000.0,-300000.0,-400000.0,-200000.0,-200000.0,0.0,-200000.0,0.0,-300000.0
26,-7819000000.0,-5000000.0,-5000000.0,-5000000.0,-4000000.0,8419000000.0,0.0,0.0,0.0,3648000000.0,-884900000.0,-200000.0,-47900000.0,-200000.0,-100000.0,-100000.0,-300000.0,100000.0,397600000.0,-200000.0,15.0,10.0,11.0,-100000.0,-604000000.0,-100000.0,-100000.0,-1000000.0,388600000.0,11.0,-200000.0,-200000.0,-200000.0,-200000.0,-200000.0,-200000.0,0.0,0.0,0.0,-200000.0
27,-8000000.0,-5000000.0,-5000000.0,-6000000.0,-5000000.0,-5000000.0,0.0,0.0,0.0,-6000000.0,-1.0,-3.0,-4.0,-4.0,-6.0,-6.0,-100000.0,0.0,-100000.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,-100000.0,0.0,2.0,-200000.0,-100000.0,-100000.0,-100000.0,-267400000.0,-100000.0,-100000.0,0.0,0.0,-100000.0
28,-7000000.0,-5000000.0,-6000000.0,-6000000.0,-4000000.0,-5000000.0,0.0,0.0,0.0,-6000000.0,-500000.0,-400000.0,-400000.0,-400000.0,-300000.0,192200000.0,-1000000.0,0.0,0.0,14100000.0,-15.0,-10.0,-11.0,-10.0,-100000.0,-9.0,-100000.0,-1000000.0,578600000.0,-10.0,-200000.0,-200000.0,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,-200000.0
29,-7000000.0,-4000000.0,7339000000.0,-6000000.0,-4000000.0,-5000000.0,0.0,0.0,0.0,-1509000000.0,-200000.0,779200000.0,-300000.0,-300000.0,-300000.0,201300000.0,0.0,0.0,-1000000.0,510900000.0,0.0,6.0,-4.0,-30.0,5.0,-56.0,0.0,0.0,0.0,5.0,238100000.0,-300000.0,-400000.0,-400000.0,-200000.0,-300000.0,0.0,-100000.0,0.0,-400000.0
30,-8000000.0,-5000000.0,-6000000.0,-6000000.0,-5000000.0,-5000000.0,0.0,-100000000.0,0.0,-5928000000.0,0.0,0.0,-100000.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0,142100000.0,12.0,9.0,9.0,9.0,-100000.0,8.0,0.0,0.0,0.0,9.0,-300000.0,240200000.0,-200000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,-16.0
31,-1000000.0,-7000000.0,-8000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-8000000.0,-80.0,1.0,-55.0,-700000.0,-600000.0,-500000.0,700000.0,-500000.0,500000.0,77900000.0,-14.0,-10.0,-11.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,-10.0,-400000.0,-300000.0,-300000.0,-300000.0,-200000.0,-300000.0,-268900000.0,1000000.0,200000.0,-300000.0
32,-13000000.0,-9000000.0,-10000000.0,-10000000.0,-10000000.0,-10000000.0,-100000000.0,0.0,0.0,-9000000.0,300000.0,200000.0,200000.0,300000.0,200000.0,200000.0,0.0,0.0,1000000.0,200000.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,-4.0,6.0,7.0,5.0,6.0,6.0,4.0,-200000.0,0.0,-200000.0,6.0
33,-11000000.0,-7000000.0,-2502000000.0,260000000.0,0.0,0.0,0.0,0.0,0.0,-8000000.0,-500000.0,-300000.0,-300000.0,-300000.0,-200000.0,-200000.0,0.0,0.0,0.0,-200000.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,4.0,3.0,653100000.0,-300000.0,-300000.0,-300000.0,605500000.0,-200000.0,19600000.0,0.0,-200000.0,-200000.0
34,-10000000.0,-7000000.0,1693000000.0,-7072000000.0,0.0,-6000000.0,0.0,0.0,0.0,-7000000.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-10.0,-7.0,2345.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-400000.0,-300000.0,-300000.0,-300000.0,-300000.0,-200000.0,-1000000.0,0.0,0.0,-300000.0
35,-11000000.0,-1870000000.0,-8000000.0,0.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-8000000.0,-600000.0,-400000.0,88700000.0,-500000.0,-400000.0,-400000.0,-1000000.0,-1000000.0,-1000000.0,-600000.0,-8.0,-5.0,-6.0,-5.0,-100000.0,-5.0,-100000.0,0.0,244700000.0,-8.0,-400000.0,-300000.0,-200000.0,-300000.0,-200000.0,-300000.0,-200000.0,0.0,-200000.0,-300000.0
36,-13000000.0,-8000000.0,-10000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-10000000.0,-14.0,-11.0,-13.0,-13.0,-13.0,-13.0,0.0,0.0,-950200000.0,-16.0,5.0,9330.0,9267.0,3.0,2.0,0.0,-490400000.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,5.0,2.0,-200000.0,0.0,-200000.0,0.0
37,-10000000.0,3520000000.0,-9000000.0,-10000000.0,-10000000.0,-3070000000.0,0.0,0.0,0.0,-4436000000.0,-500000.0,-400000.0,-300000.0,-300000.0,-300000.0,-300000.0,-1000000.0,0.0,0.0,-400000.0,8.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,-400000.0,-115400000.0,-300000.0,-300000.0,-200000.0,-200000.0,-100000.0,0.0,-100000.0,-200000.0
38,-10000000.0,-7000000.0,-8000000.0,-8000000.0,0.0,-10000000.0,0.0,0.0,0.0,-8000000.0,7.0,4.0,5.0,6.0,5.0,5.0,-100000.0,0.0,-100000.0,6.0,2.0,-7936.0,-5.0,4.0,1.0,9955.0,0.0,0.0,0.0,-7.0,-500000.0,-300000.0,-300000.0,204900000.0,-300000.0,-200000.0,0.0,1054000000.0,-1963000000.0,-300000.0
39,-11000000.0,-8000000.0,-8000000.0,-10000000.0,0.0,0.0,-100000000.0,0.0,0.0,4060000000.0,-500000.0,-400000.0,-400000.0,-400000.0,-300000.0,-300000.0,0.0,0.0,-1000000.0,-434200000.0,-8.0,-6.0,-6.0,-5.0,-100000.0,-4.0,0.0,0.0,0.0,-6.0,-400000.0,-267600000.0,-300000.0,-300000.0,-192800000.0,-300000.0,-200000.0,0.0,-100000.0,-300000.0
40,5180000000.0,-9000000.0,-10000000.0,-10000000.0,0.0,-10000000.0,0.0,-100000000.0,0.0,-9000000.0,-12.0,-10.0,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,-11.0,3.0,1.0,4.0,6.0,5637.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,-200000.0,0.0,-100000.0,0.0
41,-1055000000.0,-8000000.0,-9000000.0,-10000000.0,0.0,-10000000.0,0.0,0.0,0.0,-8000000.0,-600000.0,-300000.0,-400000.0,531500000.0,-300000.0,-300000.0,0.0,0.0,0.0,-300000.0,7.0,4.0,5.0,5.0,0.0,5.0,199700000.0,0.0,0.0,5.0,675600000.0,-300000.0,-300000.0,-200000.0,-200000.0,595600000.0,-605900000.0,0.0,-100000.0,-200000.0
42,-11000000.0,-7000000.0,-8000000.0,-7000000.0,-10000000.0,-7000000.0,0.0,0.0,-100000000.0,-8000000.0,8.0,6.0,5.0,6.0,3.0,3.0,-100000.0,0.0,-100000.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,-12700000.0,2.0,-400000.0,-300000.0,-300000.0,-300000.0,-300000.0,132900000.0,0.0,0.0,0.0,-300000.0
43,-11000000.0,-7000000.0,-9000000.0,-7000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-8000000.0,-500000.0,767400000.0,-500000.0,-400000.0,-300000.0,-679000000.0,0.0,0.0,0.0,-400000.0,-8.0,-6.0,-6.0,-6.0,-4.0,-5.0,673100000.0,-100000.0,0.0,-6.0,-400000.0,-200000.0,-300000.0,-300000.0,-56100000.0,-727400000.0,-200000.0,0.0,-100000.0,453300000.0
44,-13000000.0,-9000000.0,-10000000.0,-10000000.0,0.0,-9730000000.0,0.0,0.0,0.0,-10000000.0,-100000.0,-100000.0,-200000.0,-100000.0,-100000.0,-200000.0,0.0,0.0,0.0,-100000.0,-2.0,-2.0,-2.0,-3.0,-3.0,-2.0,0.0,0.0,100000.0,3.0,5.0,6.0,4.0,4.0,5.0,3.0,-476300000.0,-1000000.0,-200000.0,3.0
45,-4142000000.0,-8000000.0,-9000000.0,5840000000.0,0.0,6380000000.0,0.0,0.0,0.0,6498000000.0,51.0,39.0,28.0,35.0,430900000.0,19.0,300000.0,200000.0,200000.0,-169800000.0,10.0,6.0,7.0,7.0,0.0,6.0,2924000000.0,0.0,0.0,7.0,-400000.0,-300000.0,-200000.0,-300000.0,-200000.0,-200000.0,200000.0,0.0,769600000.0,-200000.0
46,-6426000000.0,-7000000.0,-7000000.0,-10000000.0,0.0,-6490000000.0,0.0,0.0,0.0,-7000000.0,-600000.0,-23000000.0,-394700000.0,-400000.0,-400000.0,-232600000.0,-1000000.0,0.0,1556000000.0,-500000.0,-6.0,-5.0,-5.0,-5.0,-4.0,-4.0,0.0,0.0,0.0,-4.0,-700000.0,-600000.0,275800000.0,-500000.0,-400000.0,-400000.0,-1000000.0,0.0,0.0,49.0
47,-9000000.0,-6000000.0,-7000000.0,-10000000.0,0.0,-10000000.0,0.0,0.0,0.0,-7000000.0,100000.0,100000.0,0.0,100000.0,537400000.0,0.0,0.0,0.0,0.0,-597500000.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-600000.0,-501800000.0,-500000.0,-536900000.0,-625000000.0,-400000.0,4636000000.0,1000000.0,1000000.0,-49.0
48,-10000000.0,-7000000.0,-8000000.0,-10000000.0,0.0,-3250000000.0,0.0,523700000000.0,0.0,-7000000.0,-9713.0,-78.0,-5999.0,156700000.0,-700000.0,-185100000.0,0.0,-1000000.0,-1000000.0,-66.0,6.0,3.0,-1.0,2.0,2.0,1.0,100000.0,0.0,0.0,4.0,61.0,-500000.0,-500000.0,-500000.0,-400000.0,-300000.0,-1000000.0,0.0,0.0,42.0
49,-9000000.0,-1779000000.0,4169000000.0,-6000000.0,-10000000.0,-6000000.0,0.0,0.0,0.0,-7000000.0,-14.0,-10.0,-10.0,-11.0,-9.0,-8.0,100000.0,100000.0,100000.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,355400000.0,0.0,-3.0,37.0,29.0,28.0,-300000.0,-482700000.0,-300000.0,-1000000.0,0.0,0.0,26.0
50,-10000000.0,-7000000.0,7831000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-7000000.0,-900000.0,-700000.0,-700000.0,-700000.0,-600000.0,-500000.0,-1000000.0,-1000000.0,0.0,-600000.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,-4.0,-700000.0,-600000.0,-500000.0,744700000.0,-500000.0,-500000.0,-5077000000.0,0.0,0.0,51.0
51,-9000000.0,-6000000.0,-8000000.0,0.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-7000000.0,9.0,8.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,-600000.0,504400000.0,-500000.0,-521600000.0,-500000.0,-500000.0,0.0,0.0,1000000.0,-45.0
52,-10000000.0,-7000000.0,-7000000.0,-10000000.0,40580000000.0,0.0,0.0,0.0,0.0,-8000000.0,-900000.0,-700000.0,399800000.0,-600000.0,-600000.0,-600000.0,0.0,-1000000.0,0.0,-64.0,4.0,3.0,3.0,3.0,2.0,2.0,-100000.0,0.0,0.0,2.0,62.0,-400000.0,44.0,-500000.0,-400000.0,354200000.0,0.0,0.0,-1000000.0,43.0
53,-9000000.0,-6000000.0,-8000000.0,-280000000.0,0.0,-10000000.0,0.0,0.0,0.0,6788000000.0,-8.0,-6.0,-5.0,-5.0,-4.0,-4.0,-100000.0,-653500000.0,-100000.0,-6.0,-56.0,50.0,39.0,27.0,-26.0,73.0,3.0,0.0,-7309.0,42.0,38.0,30.0,28.0,-300000.0,-200000.0,312000000.0,0.0,0.0,-1000000.0,27.0
54,-10000000.0,-7000000.0,-8000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-7999994.0,-900000.0,-700000.0,-700000.0,-700000.0,-253500000.0,-600000.0,-1000000.0,-1000000.0,0.0,65.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-800000.0,-500000.0,-600000.0,-500000.0,-400000.0,-400000.0,0.0,0.0,0.0,52.0
55,-10000000.0,-6000000.0,-7000000.0,0.0,0.0,2600000000.0,0.0,0.0,0.0,7894000000.0,11.0,-4.0,8.0,-8487.0,7.0,1.0,100000.0,0.0,100000.0,7.0,-1.0,1.0,-6416.0,1.0,2.0,2.0,0.0,0.0,0.0,-1.0,-600000.0,-500000.0,-500000.0,-500000.0,-400000.0,-400000.0,0.0,0.0,0.0,-45.0
56,-10000000.0,-6000000.0,-8000000.0,-10000000.0,-35740000000.0,-10000000.0,0.0,0.0,0.0,-8243000000.0,-900000.0,-700000.0,-59200000.0,-700000.0,-500000.0,-600000.0,-1000000.0,-1000000.0,0.0,-600000.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,100000.0,3.0,3.0,61.0,-500000.0,45.0,-400000.0,-400000.0,-400000.0,0.0,0.0,0.0,43.0
57,-9000000.0,-6000000.0,-7000000.0,-6000000.0,-10000000.0,7968000000.0,0.0,0.0,0.0,-7000000.0,-100000.0,0.0,0.0,-103600000.0,-100000.0,0.0,0.0,-438400000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0,30.0,27.0,-300000.0,-300000.0,-300000.0,-5068000000.0,0.0,0.0,27.0
58,-10000000.0,-7000000.0,-8000000.0,-2980000000.0,0.0,0.0,0.0,0.0,0.0,-8000000.0,103.0,-800000.0,73.0,-800000.0,-600000.0,-600000.0,0.0,-1000000.0,-3196000000.0,72.0,2.0,-3.0,-1.0,6.0,-1.0,0.0,100000.0,0.0,0.0,-1.0,132500000.0,-600000.0,173200000.0,-600000.0,-400000.0,900400000.0,0.0,0.0,0.0,51.0
