Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
19,3000000.0,1000000.0,3052000000.0,2000000.0,0.0,-8961000000.0,0.0,0.0,0.0,1000000.0,0.0,100000.0,100000.0,100000.0,0.0,136000000.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,-12.0,2.0,75.0,-86.0,-1.0,-4.0,-1.0,7.0,0.0,2.0,0.0,100000.0,0.0,0.0,0.0,0.0,4.0
20,2000000.0,2000000.0,1000000.0,2000000.0,0.0,3000000.0,0.0,0.0,0.0,2000000.0,15.0,2.0,2.0,40600000.0,100000.0,100000.0,-1.0,-100000.0,5.0,-2.0,6.0,4.0,3.0,5.0,100000.0,6.0,0.0,0.0,100000.0,4.0,0.0,0.0,0.0,592300000.0,100000.0,100000.0,0.0,0.0,0.0,6.0
21,3000000.0,1000000.0,-1664000000.0,2000000.0,3000000.0,3000000.0,0.0,0.0,0.0,-5272000000.0,-4.0,-4.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-19.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000.0,100000.0,0.0,200000.0,200000.0,-690100000.0,0.0,0.0,0.0,100000.0
22,3000000.0,1000000.0,-2096000000.0,2000000.0,0.0,3000000.0,0.0,0.0,0.0,2000000.0,-13.0,100000.0,-8.0,100000.0,200000.0,100000.0,0.0,0.0,0.0,-11.0,-6.0,-3.0,-3.0,-5.0,100000.0,-5.0,0.0,0.0,0.0,-4.0,100000.0,100000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0
23,300000000.0,1000000.0,1000000.0,2000000.0,10000000.0,3000000.0,0.0,0.0,0.0,2000000.0,-2.0,-3.0,-2.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,5451.0,-2.0,2.0,0.0,3.0,0.0,0.0,0.0,2397.0,7.0,100000.0,0.0,100000.0,0.0,425800000.0,0.0,0.0,0.0,4.0
24,3000000.0,1000000.0,1000000.0,2000000.0,0.0,-7657000000.0,0.0,0.0,0.0,2000000.0,13.0,100000.0,3.0,0.0,100000.0,100000.0,0.0,0.0,0.0,7.0,6.0,3.0,2.0,5.0,0.0,6.0,1000000.0,0.0,0.0,5.0,100000.0,0.0,0.0,0.0,100000.0,100000.0,0.0,1000000.0,0.0,6.0
25,3000000.0,1000000.0,1000000.0,6257000000.0,3000000.0,3000000.0,0.0,0.0,0.0,1000000.0,1.0,-4.0,-3.0,-3.0,-3.0,-2.0,0.0,-1000000.0,0.0,-3.0,3342.0,-2.0,-2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,200000.0,100000.0,100000.0,100000.0,200000.0,100000.0,0.0,0.0,0.0,200000.0
26,3000000.0,1000000.0,1000000.0,2000000.0,0.0,3000000.0,0.0,0.0,0.0,5662000000.0,-14.0,-11.0,-10.0,-16100000.0,76700000.0,200000.0,-7.0,-618400000.0,-13.0,2.0,-7.0,-3.0,-3.0,-5.0,0.0,-6.0,0.0,0.0,0.0,-4.0,-158300000.0,100000.0,0.0,0.0,-533600000.0,100000.0,0.0,0.0,0.0,0.0
27,3000000.0,1000000.0,2000000.0,8714000000.0,10000000.0,2000000.0,0.0,0.0,0.0,1000000.0,0.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,0.0,-100000.0,-100000.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,7.0,100000.0,3.0,100000.0,100000.0,0.0,0.0,0.0,0.0,4.0
28,3000000.0,1000000.0,1000000.0,1289000000.0,0.0,2000000.0,0.0,0.0,0.0,-7171000000.0,200000.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,100000.0,6.0,3.0,2.0,4.0,100000.0,6.0,0.0,0.0,0.0,4.0,9.0,0.0,26200000.0,0.0,0.0,100000.0,0.0,0.0,0.0,5.0
29,3000000.0,928000000.0,1000000.0,2000000.0,0.0,3000000.0,0.0,0.0,0.0,2000000.0,100000.0,-100000.0,0.0,0.0,584200000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-9232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000.0,0.0,100000.0,100000.0,200000.0,-588400000.0,0.0,0.0,0.0,100000.0
30,3000000.0,6950000000.0,1378000000.0,2000000.0,3160000000.0,3000000.0,0.0,0.0,0.0,2000000.0,36800000.0,-100000.0,230300000.0,0.0,32300000.0,-100000.0,0.0,0.0,0.0,-100000.0,-6.0,-3.0,-1.0,-4.0,51400000.0,-5.0,0.0,0.0,1000000.0,-3.0,9.0,0.0,3.0,0.0,0.0,100000.0,0.0,0.0,0.0,6.0
31,4000000.0,2000000.0,1000000.0,3000000.0,10000000.0,4000000.0,0.0,0.0,0.0,2000000.0,300000.0,100000.0,0.0,200000.0,200000.0,773300000.0,-1.0,100000.0,14.0,12.0,6.0,3.0,3.0,4.0,-305000000.0,6.0,0.0,0.0,1000000.0,4.0,200000.0,100000.0,0.0,-855800000.0,100000.0,100000.0,-19.0,0.0,6.0,10.0
32,6000000.0,2154000000.0,2000000.0,-951000000.0,10000000.0,5000000.0,0.0,0.0,0.0,4000000.0,-2.0,-3.0,-6.0,8.0,-6.0,-5.0,0.0,0.0,0.0,-4.0,4.0,7899.0,9066.0,-3.0,55.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,100000.0,-1.0
33,5000000.0,2000000.0,1000000.0,3000000.0,-7910000000.0,4000000.0,0.0,0.0,0.0,3000000.0,200000.0,100000.0,100000.0,200000.0,300000.0,200000.0,0.0,0.0,0.0,200000.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-1.0,0.0,-3.0,-2.0,100000.0,0.0,-247400000.0,100000.0,100000.0,100000.0,0.0,0.0,100000.0,9.0
34,4000000.0,2000000.0,2000000.0,3000000.0,0.0,4000000.0,0.0,0.0,0.0,2000000.0,0.0,-1.0,-2.0,-3125.0,8026.0,-2.0,-343700000.0,0.0,100000.0,-2.0,-4.0,-8710.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,200000.0,831700000.0,100000.0,100000.0,-689200000.0,200000.0,0.0,0.0,0.0,200000.0
35,4000000.0,2000000.0,2000000.0,8274000000.0,0.0,8752000000.0,0.0,0.0,0.0,3000000.0,300000.0,100000.0,0.0,200000.0,-663000000.0,200000.0,0.0,0.0,0.0,100000.0,4.0,2.0,2.0,3.0,4.0,3.0,0.0,1423000000.0,100000.0,3.0,100000.0,0.0,0.0,100000.0,200000.0,-284300000.0,0.0,0.0,0.0,-58400000.0
36,5000000.0,3000000.0,2000000.0,-5864000000.0,0.0,5000000.0,0.0,0.0,100000000.0,3000000.0,2.0,-5.0,-3.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-4.0,-2.0,-1.0,6.0,0.0,0.0,0.0,-4.0,-3.0,-2.0,0.0,0.0,0.0,-2.0,100000.0,1000000.0,0.0,-1.0
37,4000000.0,-2167000000.0,3565000000.0,3000000.0,2980000000.0,8185000000.0,0.0,0.0,0.0,3000000.0,-276000000.0,200000.0,-382400000.0,200000.0,300000.0,200000.0,0.0,0.0,0.0,11900000.0,-3.0,-2.0,-1.0,-2.0,-4.0,-3.0,0.0,0.0,0.0,-3.0,100000.0,605800000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,100000.0,100000.0
38,4000000.0,2000000.0,1000000.0,-4533000000.0,5000000.0,4000000.0,0.0,0.0,0.0,-2176000000.0,-3.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,3311.0,-3.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,100000.0,100000.0,100000.0,100000.0,200000.0,100000.0,0.0,0.0,0.0,100000.0
39,8671000000.0,2000000.0,2000000.0,3000000.0,10000000.0,-7160000000.0,0.0,0.0,0.0,3000000.0,200000.0,-693800000.0,0.0,100000.0,200000.0,553700000.0,0.0,0.0,0.0,15.0,4.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,100000.0,100000.0,100000.0,100000.0,200000.0,100000.0,0.0,0.0,0.0,100000.0
40,5000000.0,2000000.0,2000000.0,3000000.0,10000000.0,5000000.0,0.0,0.0,0.0,3000000.0,2.0,-4.0,-4.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,-2.0,0.0,1.0,-4.0,-3.0,-4.0,2549.0,0.0,0.0,0.0,-1674.0,-3.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0
41,5000000.0,2000000.0,1000000.0,471000000.0,10000000.0,958000000.0,0.0,0.0,0.0,3000000.0,200000.0,-871100000.0,100000.0,200000.0,300000.0,200000.0,0.0,0.0,1000000.0,200000.0,-3.0,-2.0,-1.0,-3.0,-3.0,-3.0,0.0,100000.0,0.0,-3.0,100000.0,100000.0,100000.0,100000.0,100000.0,-128500000.0,0.0,0.0,-572300000.0,100000.0
42,4000000.0,1000000.0,2000000.0,2000000.0,-2330000000.0,3000000.0,0.0,0.0,0.0,3000000.0,-5.0,-3.0,-3.0,-4.0,0.0,-5.0,0.0,0.0,0.0,-4.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-356200000.0,0.0,100000.0,100000.0,100000.0,200000.0,0.0,0.0,0.0,100000.0
43,-5053000000.0,7058000000.0,1000000.0,3000000.0,10000000.0,4000000.0,0.0,0.0,0.0,3000000.0,200000.0,0.0,100000.0,100000.0,538400000.0,200000.0,0.0,0.0,0.0,100000.0,4.0,3.0,2.0,3.0,4.0,4.0,100000.0,100000.0,0.0,-4.0,200000.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,100000.0,10.0
44,5000000.0,2000000.0,-2465000000.0,3000000.0,0.0,4000000.0,0.0,0.0,0.0,3000000.0,-2.0,-10.0,-7.0,-5.0,-3.0,-8.0,0.0,0.0,0.0,-7.0,0.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,100000.0,-1.0,-3.0,-3.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-2.0
45,5000000.0,2000000.0,2000000.0,-1320000000.0,6940000000.0,4000000.0,0.0,0.0,0.0,2000000.0,-27.0,-22.0,-16.0,200000.0,300000.0,655500000.0,-100000.0,-18.0,-200000.0,3915.0,-5.0,-2.0,-2.0,-3.0,-4.0,-5.0,0.0,0.0,0.0,-3.0,14.0,100000.0,100000.0,100000.0,200000.0,100000.0,0.0,0.0,5.0,9.0
46,4000000.0,2000000.0,-457000000.0,3747000000.0,10000000.0,4000000.0,0.0,0.0,0.0,3000000.0,-29.0,-20.0,-14.0,844400000.0,300000.0,-969900000.0,0.0,0.0,1000000.0,-22.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,-29.0,200000.0,-10.0,238700000.0,200000.0,300000.0,0.0,0.0,1000000.0,-18.0
47,4000000.0,2000000.0,2000000.0,3000000.0,0.0,4000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,-100000.0,0.0,419300000.0,0.0,0.0,0.0,0.0,-100000.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,27.0,100000.0,8.0,-327400000.0,200000.0,300000.0,0.0,0.0,-1000000.0,16.0
48,4000000.0,2000000.0,2000000.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,4665000000.0,3100000.0,200000.0,100000.0,300000.0,300000.0,-58200000.0,0.0,0.0,0.0,200000.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-5.0,-25.0,-12.0,-9.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,7.0
49,-7026000000.0,2000000.0,2000000.0,2000000.0,10000000.0,3000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,-52100000.0,0.0,100000.0,100000.0,0.0,4.0,100000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-16.0,-8.0,-6.0,-10.0,100000.0,-14.0,0.0,1000000.0,0.0,-10.0
50,4000000.0,100000000.0,1000000.0,3000000.0,10000000.0,3000000.0,0.0,0.0,0.0,2000000.0,-508000000.0,-17.0,-511300000.0,-23.0,300000.0,-32.0,0.0,0.0,0.0,-200000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.0,200000.0,-9.0,79400000.0,212600000.0,300000.0,0.0,0.0,0.0,-1.0
51,-5639000000.0,1000000.0,2000000.0,3000000.0,10000000.0,4000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,-815500000.0,-100000.0,0.0,3.0,300000.0,200000.0,-95300000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,16.0
52,4000000.0,2000000.0,2000000.0,3000000.0,0.0,4387000000.0,100000000.0,0.0,0.0,2000000.0,728400000.0,-482200000.0,100000.0,200000.0,300000.0,-695400000.0,0.0,0.0,0.0,200000.0,-2.0,-1.0,-1.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,-1.0,-25.0,-12.0,-9.0,100000.0,200000.0,200000.0,0.0,0.0,0.0,-15.0
53,3000000.0,2000000.0,1000000.0,3000000.0,6760000000.0,4000000.0,0.0,0.0,0.0,2000000.0,1097.0,1.0,-1.0,4.0,5.0,6.0,0.0,0.0,0.0,-1.0,-1.0,4.0,2215.0,6.0,5.0,-5.0,-6.0,6484.0,-9924.0,-5.0,0.0,-7.0,-7372.0,-10.0,100000.0,-14.0,0.0,0.0,0.0,-10.0
54,4000000.0,-7801000000.0,1000000.0,3531000000.0,0.0,4000000.0,0.0,0.0,0.0,606000000.0,400000.0,100000.0,100000.0,813800000.0,300000.0,300000.0,0.0,0.0,1000000.0,200000.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-30.0,100000.0,-10.0,55100000.0,200000.0,300000.0,0.0,0.0,0.0,-18.0
55,4000000.0,2000000.0,-566000000.0,3000000.0,10000000.0,3000000.0,0.0,0.0,0.0,2000000.0,100000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-7627.0,-5.0,-5342.0,1.0,0.0,0.0,0.0,2.0,200000.0,100000.0,0.0,-427300000.0,200000.0,200000.0,0.0,0.0,0.0,17.0
56,4000000.0,-494000000.0,2116000000.0,3000000.0,0.0,4000000.0,0.0,0.0,0.0,2000000.0,-553900000.0,17.0,-100000.0,23.0,300000.0,31.0,0.0,0.0,0.0,-200000.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-1.0,-100000.0,-2.0,-2.0,-25.0,-12.0,-8.0,200000.0,472700000.0,-664900000.0,0.0,0.0,0.0,-15.0
57,4000000.0,2000000.0,1000000.0,3000000.0,-11240000000.0,3000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,-100000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,367100000.0,0.0,0.0,-16.0,-7.0,-5.0,-9.0,200000.0,-14.0,0.0,1000000.0,0.0,-9.0
58,4000000.0,2000000.0,4493000000.0,3000000.0,0.0,4000000.0,0.0,0.0,0.0,2000000.0,400000.0,200000.0,100000.0,200000.0,300000.0,472900000.0,0.0,0.0,0.0,300000.0,-2.0,3.0,2.0,3.0,1.0,6441.0,0.0,0.0,0.0,4.0,-31.0,100000.0,-10.0,200000.0,282800000.0,300000.0,0.0,0.0,0.0,0.0
59,4000000.0,-1547000000.0,2000000.0,-5676000000.0,0.0,4000000.0,0.0,0.0,0.0,3981000000.0,200000.0,100000.0,0.0,100000.0,200000.0,-514700000.0,-3.0,-8.0,-11.0,568000000.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,26.0,100000.0,9.0,200000.0,200000.0,300000.0,0.0,0.0,0.0,17.0
60,4000000.0,1000000.0,2000000.0,2000000.0,0.0,4000000.0,0.0,0.0,0.0,2000000.0,20.0,6.0,4.0,100000.0,100000.0,-384200000.0,0.0,0.0,0.0,10.0,-2.0,-1.0,-1.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,1.0,-24.0,200000.0,-8.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,-15.0
61,1000000.0,1000000.0,1000000.0,2000000.0,6429000000.0,-2915000000.0,0.0,0.0,0.0,1000000.0,-32.0,200000.0,-14.0,300000.0,300000.0,300000.0,0.0,0.0,0.0,7.0,4.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,100000.0,100000.0,100000.0,100000.0,100000.0,200000.0,0.0,0.0,0.0,-10.0
62,1000000.0,0.0,1000000.0,1000000.0,2000000.0,2000000.0,0.0,0.0,0.0,-8918000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,-2.0,-169800000.0,734600000.0,100000.0,200000.0,200000.0,731000000.0,1000000.0,0.0,0.0,-18.0
63,2000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,0.0,0.0,0.0,1000000.0,400000.0,300000.0,100000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,300000.0,-3.0,-2.0,-2.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,0.0,-18.0,100000.0,100000.0,100000.0,200000.0,200000.0,0.0,0.0,0.0,-12.0
64,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,582400000.0,0.0,100000.0,0.0,0.0,0.0,100000.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-102400000.0,100000.0,-186200000.0,100000.0,200000.0,200000.0,0.0,0.0,0.0,-14.0
