Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
11,4000000.0,5000000.0,6000000.0,5000000.0,6000000.0,6000000.0,-46720000000.0,-10000000.0,-10000000.0,6000000.0,11.0,10.0,15.0,18.0,17.0,16.0,1000000.0,0.0,0.0,17.0,9.0,12.0,13.0,13.0,14.0,14.0,15.0,-884600000.0,14.0,14.0,-300000.0,-400000.0,-500000.0,-77800000.0,-500000.0,-500000.0,0.0,0.0,0.0,123600000.0
12,4000000.0,3138000000.0,-5628000000.0,6000000.0,-7492000000.0,6000000.0,-55900000000.0,0.0,-10000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-1.0,7575.0,-5.0,2.0,5.0,1.0,1.0,1.0,5.0,-200000.0,-400000.0,-400000.0,-400000.0,-420700000.0,-400000.0,0.0,0.0,0.0,11300000.0
13,4000000.0,5000000.0,7000000.0,6000000.0,5000000.0,6000000.0,54080000000.0,-10000000.0,0.0,6000000.0,-200000.0,-300000.0,-300000.0,-14600000.0,533500000.0,-300000.0,0.0,0.0,0.0,-300000.0,-9.0,-12.0,-13.0,-12.0,-13.0,-12.0,-15.0,-14.0,-13.0,-1.0,-300000.0,-500000.0,-500000.0,-500000.0,-500000.0,-500000.0,0.0,0.0,0.0,-3200000.0
14,4000000.0,5000000.0,-3657000000.0,6000000.0,5000000.0,6000000.0,-10000000.0,-10000000.0,-10000000.0,6000000.0,-300000.0,-400000.0,-525100000.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,-217400000.0,-3.0,-5.0,-5.0,-5.0,-4.0,-5.0,301600000.0,199900000.0,-241100000.0,-5.0,-300000.0,-500000.0,-600000.0,-600000.0,-600000.0,223500000.0,485000000.0,0.0,0.0,-600000.0
15,3000000.0,4000000.0,5000000.0,4000000.0,3000000.0,-8240000000.0,-41500000000.0,-10000000.0,-10000000.0,5000000.0,0.0,0.0,-1000000.0,-1000000.0,0.0,-2089000000.0,4436000000.0,0.0,0.0,0.0,6.0,7.0,10.0,10.0,7.0,10.0,-100000.0,0.0,0.0,10.0,-28.0,-36.0,-42.0,302900000.0,-400000.0,-400000.0,4445000000.0,0.0,0.0,-43.0
16,-9000000.0,-11000000.0,-13000000.0,-13000000.0,-1460000000.0,-14000000.0,0.0,0.0,0.0,3488000000.0,47100000.0,500000.0,-202000000.0,607100000.0,-50.0,400000.0,0.0,1000000.0,-5462000000.0,500000.0,-16.0,-19.0,-23.0,-22.0,-200000.0,-22.0,0.0,0.0,0.0,-23.0,-24.0,-300000.0,-36.0,293900000.0,-300000.0,-300000.0,-100000.0,0.0,-100000.0,-36.0
17,-9000000.0,-11000000.0,4074000000.0,-11000000.0,-10000000.0,-12000000.0,0.0,0.0,0.0,-13000000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-6.0,37.0,1.0,1.0,3582.0,0.0,0.0,0.0,3.0,-545000000.0,-600000.0,640000000.0,-700000.0,-800000.0,-800000.0,0.0,135600000.0,0.0,-800000.0
18,-8000000.0,-11000000.0,-13000000.0,-615000000.0,3140000000.0,-13000000.0,0.0,0.0,-100000000.0,-13000000.0,-400000.0,-400000.0,-600000.0,-600000.0,609600000.0,-500000.0,-1000000.0,-1000000.0,-7336000000.0,-591900000.0,17.0,23.0,26.0,26.0,-300000.0,25.0,-200000.0,0.0,-200000.0,26.0,-8400000.0,-300000.0,-400000.0,586400000.0,-400000.0,-400000.0,0.0,0.0,0.0,-46.0
19,-1098000000.0,-11000000.0,3038000000.0,-13000000.0,-10000000.0,-13000000.0,0.0,-100000000.0,0.0,-13000000.0,0.0,100000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,7.0,-57.0,-5.0,50.0,-750.0,2.0,-6.0,6.0,-21.0,-75000000.0,-31.0,-300000.0,-790500000.0,-300000.0,54800000.0,4220000000.0,-920800000.0,-32.0
20,-9000000.0,-10000000.0,-12000000.0,-12000000.0,-10000000.0,-13000000.0,0.0,0.0,195200000000.0,-5673000000.0,-43.0,-60.0,-64.0,39900000.0,-600000.0,-600000.0,-65.0,600000.0,-61.0,0.0,-19.0,-23.0,-28.0,-26.0,-200000.0,-27.0,-300000.0,0.0,-200000.0,-28.0,-300000.0,-400000.0,-400000.0,591800000.0,-400000.0,-400000.0,0.0,0.0,0.0,-40.0
21,-8000000.0,-10000000.0,-12000000.0,-12000000.0,-11000000.0,-11000000.0,0.0,0.0,-100000000.0,-12000000.0,-3.0,-13.0,0.0,-7.0,-7.0,-9.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,-600000.0,-700000.0,-660500000.0,-700000.0,-800000.0,-690200000.0,-1000000.0,0.0,0.0,-800000.0
22,-8000000.0,-10000000.0,-12000000.0,-12000000.0,-280000000.0,-8229000000.0,0.0,0.0,0.0,-12000000.0,39.0,-400000.0,58.0,-458600000.0,-500000.0,-600000.0,-1000000.0,0.0,-1000000.0,58.0,18.0,24.0,27.0,26.0,-200000.0,27.0,-1000000.0,0.0,0.0,28.0,-300000.0,-407200000.0,-500000.0,-500000.0,-400000.0,-748300000.0,0.0,0.0,0.0,-500000.0
23,289000000.0,-11000000.0,-13000000.0,-13000000.0,-10000000.0,-12000000.0,0.0,137600000000.0,0.0,-12000000.0,4.0,2.0,6.0,6.0,6.0,6.0,-100000.0,-100000.0,-100000.0,6.0,0.0,3.0,-1.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,-21.0,-200000.0,-300000.0,-300000.0,-300000.0,425400000.0,-100000.0,-1000000.0,0.0,-32.0
24,-8000000.0,-11000000.0,-13000000.0,-12000000.0,-10000000.0,-13000000.0,0.0,0.0,0.0,-12000000.0,-39.0,-500000.0,-59.0,-600000.0,-600000.0,-500000.0,0.0,-1000000.0,0.0,-58.0,-18.0,-24.0,-28.0,-26.0,-300000.0,-27.0,0.0,-1000000.0,0.0,-27.0,-300000.0,-321700000.0,-400000.0,612500000.0,-400000.0,-400000.0,-1153000000.0,0.0,0.0,-40.0
25,-8873000000.0,-10000000.0,-11000000.0,6243000000.0,-11000000.0,-12000000.0,0.0,0.0,0.0,-12000000.0,-2.0,-8.0,-4.0,-2.0,-3.0,-3.0,0.0,-1000000.0,0.0,-3.0,1.0,4726.0,1.0,4.0,-2.0,3.0,-793000000.0,0.0,-100000.0,2.0,-500000.0,-69900000.0,-800000.0,-800000.0,-700000.0,-800000.0,0.0,0.0,-1000000.0,-800000.0
26,-8000000.0,-7346000000.0,-12000000.0,-12000000.0,-820000000.0,-12000000.0,0.0,0.0,0.0,5649000000.0,42.0,49.0,62.0,-600000.0,75900000.0,-600000.0,65.0,600000.0,61.0,1.0,18.0,23.0,28.0,26.0,-300000.0,27.0,-300000.0,0.0,-300000.0,28.0,-300000.0,-300000.0,-500000.0,-400000.0,-400000.0,-500000.0,-1000000.0,0.0,0.0,5800000.0
27,-8000000.0,-11000000.0,-12000000.0,8700000000.0,-10000000.0,-13000000.0,0.0,0.0,0.0,-13000000.0,-773000000.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,-100000.0,0.0,0.0,-2.0,-21.0,-200000.0,-31.0,-300000.0,-300000.0,-300000.0,0.0,-1000000.0,-100000.0,-32.0
28,-2223000000.0,-11000000.0,-13000000.0,1275000000.0,-10000000.0,-13000000.0,0.0,-100000000.0,0.0,-13000000.0,-758200000.0,-600000.0,-700000.0,-600000.0,-600000.0,-600000.0,-1000000.0,0.0,-1000000.0,-700000.0,-17.0,-22.0,-27.0,-26.0,-200000.0,-25.0,-312600000.0,0.0,-300000.0,-27.0,-27.0,-300000.0,25700000.0,-400000.0,-400000.0,-300000.0,0.0,0.0,0.0,-41.0
29,-9000000.0,916000000.0,-13000000.0,-12000000.0,-10000000.0,-12000000.0,0.0,0.0,0.0,-7834000000.0,-398900000.0,-300000.0,546000000.0,-200000.0,583900000.0,-300000.0,-1000000.0,0.0,2591000000.0,-300000.0,3.0,-3.0,-9237.0,-3.0,-3.0,-3.0,0.0,100000.0,100000.0,-5.0,-600000.0,-700000.0,-570500000.0,-570500000.0,-700000.0,-700000.0,0.0,-400000.0,-1000000.0,-800000.0
30,-9000000.0,6937000000.0,1363000000.0,-14000000.0,3140000000.0,-13000000.0,0.0,0.0,-100000000.0,-3947000000.0,0.0,100000.0,230500000.0,-146400000.0,32600000.0,100000.0,0.0,0.0,0.0,100000.0,15.0,19.0,23.0,22.0,51100000.0,22.0,-1000000.0,0.0,0.0,23.0,-27.0,-400000.0,-40.0,-400000.0,-400000.0,-400000.0,-100000.0,0.0,-363800000.0,-40.0
31,-166000000.0,-16000000.0,-20000000.0,-18000000.0,-20000000.0,-7957000000.0,-100000000.0,-100000000.0,0.0,-20000000.0,-800000.0,-1100000.0,-1200000.0,-1100000.0,-1200000.0,772000000.0,-124.0,-1100000.0,-113.0,-118.0,-18.0,-23.0,-27.0,-26.0,-200000.0,-26.0,0.0,0.0,0.0,-27.0,-400000.0,-600000.0,-700000.0,-700000.0,-700000.0,-869200000.0,-57.0,0.0,-40.0,-67.0
32,-15000000.0,2132000000.0,-23000000.0,-22000000.0,-20000000.0,-23000000.0,673100000000.0,0.0,0.0,-22000000.0,0.0,0.0,-17.0,0.0,-18.0,-5.0,0.0,0.0,0.0,-16.0,6.0,7900.0,9071.0,-5611.0,52.0,-7.0,0.0,0.0,0.0,-3.0,6.0,10.0,10.0,10.0,11.0,9.0,-400000.0,-1000000.0,-400000.0,10.0
33,-13000000.0,-17000000.0,-20000000.0,-19000000.0,-20000000.0,-20000000.0,0.0,0.0,-588700000000.0,-20000000.0,-65400000.0,-654200000.0,-1000000.0,-900000.0,-900000.0,-1000000.0,-1000000.0,3023000000.0,-1000000.0,-1000000.0,9.0,11.0,13.0,13.0,13.0,13.0,15.0,-100000.0,13.0,14.0,-500000.0,-500000.0,-600000.0,-500000.0,-600000.0,-600000.0,-400000.0,0.0,-300000.0,-61.0
34,-13000000.0,-16000000.0,-19000000.0,-18000000.0,-20000000.0,-18000000.0,0.0,0.0,0.0,-19000000.0,4.0,-2.0,6.0,-3125.0,8028.0,2786.0,0.0,0.0,0.0,6.0,-1.0,-8705.0,4.0,3.0,5144.0,3.0,0.0,0.0,0.0,1.0,-365000000.0,831000000.0,-700000.0,-404800000.0,-700000.0,-700000.0,-1000000.0,0.0,-1000000.0,-100600000.0
35,-13000000.0,-16000000.0,-4240000000.0,8253000000.0,-20000000.0,8729000000.0,0.0,0.0,-100000000.0,-19000000.0,-700000.0,-900000.0,-1100000.0,-1000000.0,-900000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1100000.0,-11.0,-14.0,-17.0,-16.0,-16.0,-16.0,-200000.0,0.0,-100000.0,-16.0,-500000.0,-600000.0,385400000.0,-268900000.0,-600000.0,-700000.0,-400000.0,0.0,-500000.0,-700000.0
36,-16000000.0,-6976000000.0,-23000000.0,-22000000.0,-20000000.0,-22000000.0,-100000000.0,-100000000.0,0.0,-23000000.0,-8.0,-16.0,-12.0,-10.0,-100000.0,-11.0,100000.0,0.0,100000.0,-12.0,0.0,3351.0,-1.0,-3.0,-1.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,9.0,9.0,10.0,7.0,-300000.0,0.0,-400000.0,8.0
37,-13000000.0,-16000000.0,322000000.0,-19000000.0,2950000000.0,-2000000.0,0.0,0.0,0.0,-20000000.0,-600000.0,-800000.0,-1000000.0,-1000000.0,-900000.0,-1000000.0,-1000000.0,0.0,-1000000.0,-100000.0,9.0,12.0,15.0,14.0,13.0,14.0,0.0,5147000000.0,0.0,14.0,-400000.0,605200000.0,-600000.0,-600000.0,-600000.0,-600000.0,877100000.0,0.0,-300000.0,-600000.0
38,-12000000.0,-8908000000.0,-19000000.0,-4535000000.0,-17000000.0,-18000000.0,0.0,0.0,0.0,-19000000.0,6.0,10.0,11.0,9.0,9.0,10.0,-100000.0,0.0,-655300000.0,10.0,3312.0,-2.0,-1.0,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,-433400000.0,-600000.0,-800000.0,-700000.0,-700000.0,-700000.0,-1000000.0,1000000.0,-1000000.0,-700000.0
39,8654000000.0,-17000000.0,-19000000.0,-6687000000.0,-10000000.0,-19000000.0,-100000000.0,0.0,0.0,-19000000.0,-700000.0,-763200000.0,-1100000.0,-1000000.0,-1000000.0,-100000.0,4346000000.0,0.0,-1000000.0,-102.0,-11.0,-13.0,-16.0,-16.0,-15.0,-15.0,0.0,0.0,0.0,-17.0,-500000.0,-600000.0,-700000.0,-600000.0,-600000.0,-357100000.0,-400000.0,0.0,-500000.0,-700000.0
40,-15000000.0,-20000000.0,-23000000.0,-22000000.0,-20000000.0,-6458000000.0,-100000000.0,0.0,0.0,-23000000.0,-5.0,-11.0,-8.0,-5.0,-6.0,-7.0,0.0,0.0,0.0,-7.0,4.0,-4.0,2834.0,0.0,-1.0,2551.0,0.0,0.0,100000.0,-1675.0,5.0,8.0,8.0,8.0,10.0,8.0,-400000.0,4976000000.0,-400000.0,8.0
41,-13000000.0,-16000000.0,-20000000.0,450000000.0,-10000000.0,935000000.0,-100000000.0,0.0,0.0,-20000000.0,-700000.0,-871200000.0,-1100000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1100000.0,10.0,12.0,15.0,14.0,14.0,14.0,-766000000.0,-100000.0,-200000.0,14.0,-400000.0,-500000.0,-600000.0,-600000.0,-600000.0,-500000.0,-400000.0,0.0,-300000.0,-600000.0
42,-13000000.0,-16000000.0,-19000000.0,-18000000.0,-10000000.0,-19000000.0,-100000000.0,0.0,0.0,-5428000000.0,12.0,16.0,18.0,19.0,-200000.0,17.0,-200000.0,200000.0,114100000.0,18.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,-100000.0,0.0,3.0,-500000.0,-700000.0,-700000.0,-700000.0,-800000.0,-700000.0,-1000000.0,0.0,-1000000.0,-800000.0
43,-13000000.0,7039000000.0,-20000000.0,-3376000000.0,-7120000000.0,-19000000.0,0.0,0.0,0.0,-8065000000.0,-600000.0,-800000.0,-900000.0,-900000.0,537400000.0,-900000.0,4526000000.0,-1000000.0,-1000000.0,-900000.0,-10.0,-13.0,-16.0,-15.0,-15.0,-15.0,-100000.0,-193700000.0,-200000.0,2.0,-400000.0,-600000.0,-700000.0,-188800000.0,-700000.0,-700000.0,-500000.0,0.0,-785200000.0,-70.0
44,-16000000.0,-20000000.0,-24000000.0,-22000000.0,-20460000000.0,-23000000.0,0.0,0.0,0.0,-23000000.0,-3.0,-8.0,-4.0,4.0,5.0,-4.0,0.0,0.0,0.0,-3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,10.0,12.0,10.0,-400000.0,-1000000.0,-400000.0,10.0
45,-14000000.0,-17000000.0,-20000000.0,-20000000.0,6920000000.0,-20000000.0,0.0,0.0,0.0,-21000000.0,70.0,89.0,107.0,-1100000.0,-425900000.0,-100000.0,1100000.0,97.0,-279700000.0,3914.0,13.0,16.0,19.0,19.0,18.0,18.0,0.0,0.0,0.0,19.0,-42.0,-500000.0,-600000.0,-700000.0,-600000.0,-600000.0,-39.0,0.0,-35.0,-63.0
46,-13000000.0,-7890000000.0,-459000000.0,3727000000.0,-10000000.0,-18000000.0,0.0,0.0,0.0,-18000000.0,90.0,105.0,136.0,842900000.0,-1300000.0,-1300000.0,-1000000.0,-10000000.0,-7003000000.0,136.0,-6.0,-9.0,-10.0,-9.0,-9.0,-10.0,-100000.0,0.0,582200000.0,-10.0,80.0,-1000000.0,123.0,237400000.0,-1200000.0,-1100000.0,-1000000.0,-10000000.0,-1000000.0,122.0
47,-12000000.0,-14000000.0,-17000000.0,-16000000.0,-20000000.0,-17000000.0,747800000000.0,-419500000000.0,0.0,-18000000.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-8.0,-8.0,-8.0,-7.0,0.0,0.0,0.0,-8.0,-77.0,-1000000.0,-118.0,-1100000.0,-1200000.0,-348500000.0,1000000.0,1000000.0,1000000.0,-117.0
48,-1029000000.0,-15000000.0,-19000000.0,-18000000.0,19510000000.0,-19000000.0,0.0,0.0,0.0,4644000000.0,1600000.0,-1500000.0,-1700000.0,-32200000.0,-1600000.0,-58400000.0,-1000000.0,-2000000.0,-2000000.0,-1700000.0,5.0,6.0,8.0,8.0,8.0,7.0,100000.0,0.0,100000.0,-5.0,70.0,92.0,108.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-10000000.0,-1000000.0,6.0
49,-11000000.0,-14000000.0,-17000000.0,-16000000.0,-10000000.0,-17000000.0,0.0,0.0,0.0,-17000000.0,-200000.0,-200000.0,-200000.0,-300000.0,-200000.0,-200000.0,-200000.0,5.0,-200000.0,834100000.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,44.0,58.0,67.0,64.0,-600000.0,64.0,0.0,0.0,4220000000.0,66.0
50,-12000000.0,84000000.0,-18000000.0,-17000000.0,-10000000.0,-18000000.0,-100000000.0,0.0,0.0,-18000000.0,1000000.0,135.0,1600000.0,150.0,-1500000.0,151.0,-2000000.0,-1000000.0,-2000000.0,1600000.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,419500000.0,-4.0,84.0,-1100000.0,129.0,78000000.0,211200000.0,-101100000.0,-3593000000.0,0.0,-2000000.0,-5.0
51,-11000000.0,-7241000000.0,-17000000.0,-16000000.0,-10000000.0,-16000000.0,0.0,-100000000.0,0.0,-17000000.0,100000.0,100000.0,200000.0,200000.0,-128500000.0,200000.0,-200000.0,0.0,-635600000.0,662500000.0,-3.0,-2.0,-4.0,-5.0,-5.0,-5.0,0.0,100000.0,100000.0,-5.0,-800000.0,-553500000.0,-1200000.0,-1100000.0,-1100000.0,-1100000.0,3214000000.0,-7514000000.0,-3482000000.0,-115.0
52,-12000000.0,-15000000.0,-18000000.0,-17000000.0,-20000000.0,4365000000.0,0.0,0.0,0.0,-18000000.0,727000000.0,-1400000.0,-1600000.0,-1600000.0,-1600000.0,-1600000.0,-2000000.0,-2000000.0,-2000000.0,-1600000.0,5.0,7.0,8.0,8.0,8.0,9.0,-100000.0,0.0,-100000.0,9.0,71.0,93.0,108.0,-1100000.0,-1100000.0,-1000000.0,-2323000000.0,0.0,2771000000.0,108.0
53,-11000000.0,-13000000.0,-17000000.0,-15000000.0,6740000000.0,-16000000.0,0.0,0.0,0.0,-16000000.0,-5.0,8.0,3.0,-19.0,-19.0,-18.0,-200000.0,446200000.0,-200000.0,-2.0,3.0,8.0,2213.0,6.0,6.0,-6.0,-2.0,6479.0,0.0,-2405.0,-8308.0,58.0,-7.0,65.0,-10600000.0,64.0,-1000000.0,-1000000.0,0.0,67.0
54,-12000000.0,-15000000.0,-19000000.0,3511000000.0,-20000000.0,-18000000.0,0.0,0.0,0.0,585000000.0,-1000000.0,-1400000.0,-1600000.0,812100000.0,-1600000.0,-1500000.0,-1000000.0,-2000000.0,-1000000.0,-1600000.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-100000.0,0.0,0.0,-3.0,84.0,-1100000.0,129.0,53700000.0,-1300000.0,-1200000.0,-3440000000.0,0.0,-2000000.0,128.0
55,-12000000.0,-14000000.0,-17000000.0,-16000000.0,-10000000.0,-17000000.0,0.0,430100000000.0,0.0,-18000000.0,-100000.0,52100000.0,-877700000.0,-100000.0,-100000.0,-200000.0,200000.0,0.0,200000.0,-200000.0,2.0,-5645.0,5.0,-2211.0,-5344.0,-3.0,-526600000.0,0.0,-100000.0,-5.0,-800000.0,-1000000.0,-1200000.0,-1100000.0,-1100000.0,-1100000.0,1000000.0,1000000.0,1000000.0,-114.0
56,-12000000.0,-15000000.0,2097000000.0,-18000000.0,-20000000.0,-18000000.0,0.0,0.0,0.0,-18000000.0,1000000.0,-133.0,1600000.0,-148.0,-1500000.0,-149.0,-1000000.0,-2000000.0,-2000000.0,1500000.0,6.0,6.0,8.0,8.0,8.0,8.0,10.0,-302200000.0,9.0,8.0,70.0,93.0,108.0,-1000000.0,-100000.0,-1100000.0,-1000000.0,0.0,3013000000.0,107.0
