Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
11,4000000.0,4000000.0,2535000000.0,5000000.0,3000000.0,3686000000.0,0.0,0.0,0.0,6000000.0,7.0,6.0,9.0,3.0,11.0,7536.0,0.0,0.0,0.0,10.0,8.0,9.0,13.0,13.0,267200000.0,12.0,200000.0,0.0,100000.0,13.0,-400000.0,-300000.0,-696200000.0,-400000.0,-400000.0,-500000.0,0.0,0.0,0.0,-500000.0
12,4000000.0,4000000.0,7000000.0,5000000.0,3000000.0,2957000000.0,0.0,0.0,0.0,-6222000000.0,-100000.0,0.0,-485200000.0,0.0,0.0,0.0,-5734000000.0,0.0,0.0,-100000.0,2.0,0.0,8591.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,-200000.0,-200000.0,-400000.0,-300000.0,-200000.0,-400000.0,0.0,0.0,0.0,65300000.0
13,4000000.0,4000000.0,-1308000000.0,4000000.0,3000000.0,5000000.0,-10000000.0,0.0,0.0,6000000.0,-300000.0,-300000.0,-400000.0,-775100000.0,-300000.0,-300000.0,-1000000.0,0.0,-1000000.0,-400000.0,-8.0,-9.0,-14.0,-12.0,157400000.0,-12.0,-16.0,-15.0,-14.0,6376.0,-400000.0,-300000.0,-500000.0,-400000.0,-220900000.0,-500000.0,0.0,0.0,0.0,-500000.0
14,4000000.0,-3740000000.0,5000000.0,4000000.0,2000000.0,-3280000000.0,-10000000.0,0.0,0.0,5000000.0,-300000.0,0.0,-500000.0,0.0,0.0,0.0,0.0,-1000000.0,-1000000.0,-600000.0,-4.0,-4.0,-6.0,-4.0,-4.0,-5.0,100000.0,0.0,100000.0,-6.0,700700000.0,-400000.0,-871800000.0,-500000.0,-237100000.0,716800000.0,0.0,0.0,0.0,-600000.0
15,3000000.0,3000000.0,5000000.0,2000000.0,-1000000.0,2000000.0,0.0,0.0,14570000000.0,5000000.0,0.0,0.0,-1000000.0,-1000000.0,0.0,-1000000.0,0.0,0.0,0.0,-1000000.0,5.0,7.0,9.0,4.0,8.0,-4.0,-100000.0,0.0,-100000.0,8.0,-22800000.0,-300000.0,-400000.0,-400000.0,-300000.0,-398200000.0,0.0,0.0,0.0,-40.0
16,-8000000.0,-8000000.0,-13000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-13000000.0,300000.0,367000000.0,600000.0,-55.0,-700000.0,-39.0,6922000000.0,1000000.0,1000000.0,500000.0,-15.0,-16.0,-22.0,-200000.0,-299900000.0,-200000.0,0.0,0.0,0.0,-22.0,64500000.0,-200000.0,-400000.0,-300000.0,-300000.0,-300000.0,0.0,0.0,-5113000000.0,-35.0
17,-574000000.0,-8000000.0,-13000000.0,11240000000.0,-59500000000.0,-10000000.0,0.0,0.0,0.0,-12000000.0,0.0,200000.0,100000.0,100000.0,100000.0,0.0,0.0,-4913000000.0,0.0,100000.0,-36.0,6.0,2.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,6.0,-500000.0,-600000.0,-800000.0,-700000.0,-887100000.0,-674800000.0,300000.0,0.0,200000.0,274700000.0
18,-8000000.0,-9000000.0,-13000000.0,12940000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-13000000.0,-300000.0,-300000.0,-500000.0,-128300000.0,-400000.0,168700000.0,0.0,0.0,-1000000.0,-500000.0,16.0,18.0,26.0,-300000.0,-200000.0,-300000.0,0.0,0.0,0.0,25.0,-300000.0,797100000.0,352400000.0,-400000.0,-400000.0,-400000.0,0.0,0.0,0.0,-44.0
19,-9000000.0,-8000000.0,-13000000.0,-10000000.0,-10000000.0,-13070000000.0,0.0,0.0,0.0,-13000000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-1133.0,1.0,-4.0,3.0,7.0,0.0,0.0,0.0,-1.0,-200000.0,-200000.0,-300000.0,-300000.0,-200000.0,-300000.0,-8335000000.0,0.0,-1000000.0,-31.0
20,-8000000.0,-8000000.0,-12000000.0,-10000000.0,-10000000.0,11590000000.0,0.0,0.0,0.0,-12000000.0,-45.0,-350600000.0,-69.0,-600000.0,-500000.0,-500000.0,-3185000000.0,1000000.0,0.0,-67.0,-18.0,-19.0,-27.0,-200000.0,-300000.0,481200000.0,0.0,0.0,0.0,-27.0,-300000.0,-300000.0,383900000.0,-300000.0,-200000.0,632300000.0,0.0,0.0,0.0,-39.0
21,-8000000.0,-2789000000.0,8890000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-12000000.0,-10.0,-13.0,-16.0,-6.0,-8.0,-9.0,0.0,0.0,0.0,65.0,-2.0,-2.0,-8277.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,5.0,-600000.0,-168800000.0,-800000.0,-700000.0,-600000.0,-772900000.0,300000.0,0.0,100000.0,-800000.0
22,7579000000.0,-8000000.0,-13000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-12000000.0,-300000.0,-300000.0,-500000.0,-600000.0,-500000.0,-500000.0,0.0,0.0,0.0,51.0,17.0,19.0,27.0,-300000.0,-200000.0,411000000.0,0.0,-1000000.0,-1000000.0,27.0,-300000.0,47400000.0,-400000.0,-300000.0,-300000.0,-400000.0,0.0,0.0,0.0,-69700000.0
23,-8000000.0,-8000000.0,-12000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,627000000.0,3.0,2.0,4.0,7.0,4.0,5.0,-100000.0,0.0,0.0,3.0,-3.0,3.0,-6.0,2.0,3.0,3.0,0.0,0.0,-100000.0,5.0,151900000.0,523600000.0,-300000.0,-218100000.0,-200000.0,217500000.0,0.0,0.0,0.0,-31.0
24,-8000000.0,-9000000.0,-13000000.0,10340000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-12000000.0,86000000.0,-400000.0,-600000.0,-500000.0,346000000.0,-500000.0,0.0,0.0,3680000000.0,-59.0,-17.0,-19.0,-27.0,-200000.0,-200000.0,-404300000.0,-1000000.0,0.0,0.0,-26.0,330100000.0,-200000.0,-400000.0,-300000.0,-300000.0,-400000.0,0.0,0.0,-1000000.0,-400000.0
25,-8000000.0,-8000000.0,-12000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,-100000000.0,-11000000.0,-6.0,-8.0,-10.0,-2.0,-6.0,-3.0,0.0,0.0,0.0,-9.0,-1.0,4.0,-3.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,-8.0,-600000.0,-600000.0,-800000.0,-800000.0,-150900000.0,-700000.0,200000.0,0.0,200000.0,-700000.0
26,8704000000.0,-4491000000.0,-958000000.0,-10540000000.0,-10000000.0,-10000000.0,0.0,-100000000.0,0.0,-12000000.0,37.0,-400000.0,56.0,-500000.0,-400000.0,-500000.0,-6137000000.0,1000000.0,0.0,8788.0,17.0,19.0,27.0,-300000.0,-200000.0,-457500000.0,0.0,-5779000000.0,0.0,26.0,-300000.0,-39100000.0,493600000.0,-400000.0,-300000.0,-400000.0,0.0,0.0,0.0,-500000.0
27,-8000000.0,-9000000.0,-13000000.0,-10000000.0,64340000000.0,13300000000.0,0.0,0.0,0.0,-13000000.0,100000.0,0.0,0.0,200000.0,-287000000.0,533800000.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,-100000.0,0.0,3.0,-200000.0,-473600000.0,-165000000.0,-300000.0,-200000.0,-200000.0,8288000000.0,0.0,-1000000.0,-31.0
28,-9000000.0,-9000000.0,-13000000.0,14210000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-13000000.0,-500000.0,-400000.0,-700000.0,-500000.0,0.0,-600000.0,-2476000000.0,0.0,-1000000.0,-700000.0,-16.0,-18.0,-26.0,-200000.0,-300000.0,-200000.0,0.0,0.0,0.0,-25.0,-300000.0,663100000.0,-400000.0,-400000.0,182400000.0,-400000.0,0.0,0.0,0.0,-39.0
29,-8000000.0,-8000000.0,-13000000.0,13220000000.0,-10000000.0,-20000000.0,-100000000.0,852200000000.0,0.0,3120000000.0,-200000.0,-300000.0,-400000.0,-200000.0,-200000.0,-874200000.0,-1000000.0,0.0,0.0,-400000.0,-2.0,-2.0,-3.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,-3.0,-500000.0,-600000.0,-800000.0,-800000.0,4700000.0,-700000.0,200000.0,0.0,-199600000.0,-700000.0
30,-8325000000.0,-10000000.0,-14000000.0,-10000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-14000000.0,-867500000.0,200000.0,0.0,400000.0,300000.0,100000.0,0.0,0.0,0.0,0.0,14.0,15.0,23.0,-218000000.0,-100000.0,229300000.0,0.0,0.0,0.0,21.0,-200000.0,-300000.0,-400000.0,-400000.0,-300000.0,-394500000.0,0.0,0.0,0.0,-38.0
31,-13000000.0,-12000000.0,-19000000.0,16900000000.0,-10000000.0,-20000000.0,0.0,0.0,-100000000.0,-19000000.0,-800000.0,-422300000.0,-1200000.0,-1200000.0,566000000.0,-1000000.0,-834700000.0,-1000000.0,830500000.0,-120.0,-17.0,14200000.0,-26.0,-502500000.0,607300000.0,-200000.0,-1000000.0,-1000000.0,0.0,-26.0,-400000.0,-500000.0,-514500000.0,-588300000.0,-400200000.0,618600000.0,0.0,0.0,0.0,-65.0
32,-15000000.0,2631000000.0,-23000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-22000000.0,-7.0,-35.0,68.0,-21.0,-300000.0,-13.0,0.0,0.0,0.0,-26.0,-3.0,2.0,5.0,-1.0,-2.0,-4.0,0.0,0.0,0.0,-4.0,6.0,11.0,11.0,10.0,0.0,9.0,-1000000.0,0.0,-1000000.0,10.0
33,-13000000.0,-13000000.0,-19000000.0,-10000000.0,8900000000.0,-20000000.0,0.0,0.0,0.0,-19000000.0,-600000.0,-833900000.0,-900000.0,-800000.0,-700000.0,-900000.0,0.0,0.0,0.0,-4500000.0,8.0,9.0,12.0,12.0,-100000.0,11.0,0.0,0.0,-100000.0,13.0,542300000.0,-400000.0,-700000.0,-600000.0,-500000.0,558300000.0,0.0,0.0,0.0,-59.0
34,-12000000.0,-12000000.0,-19000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-936000000.0,2.0,-7.0,-6.0,4.0,3.0,7.0,0.0,0.0,0.0,3.0,2.0,-3.0,-2.0,-6.0,1820.0,2.0,0.0,0.0,100000.0,2.0,-500000.0,-500000.0,-700000.0,-700000.0,-600000.0,-700000.0,0.0,0.0,0.0,-700000.0
35,-12000000.0,-13000000.0,-20000000.0,-20000000.0,-10000000.0,-18470000000.0,0.0,0.0,0.0,-18000000.0,-700000.0,-800000.0,-1100000.0,-1000000.0,-865000000.0,-1000000.0,-1000000.0,0.0,-1000000.0,-353900000.0,-10.0,-11.0,-15.0,-100000.0,-200000.0,-200000.0,0.0,0.0,0.0,-15.0,-400000.0,-500000.0,-700000.0,-700000.0,-600000.0,-105900000.0,0.0,0.0,0.0,-67.0
36,-15000000.0,-16000000.0,-23000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-23000000.0,-12.0,-100000.0,-18.0,-100000.0,-100000.0,-100000.0,1000000.0,0.0,0.0,-18.0,7.0,1.0,-3389.0,1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,6.0,9.0,8.0,9.0,11.0,7.0,-1684000000.0,0.0,-1000000.0,7.0
37,-13000000.0,-13000000.0,-20000000.0,-17840000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-20000000.0,-600000.0,-700000.0,-900000.0,-900000.0,-800000.0,-900000.0,0.0,0.0,0.0,-100000.0,9.0,9.0,13.0,12.0,-100000.0,13.0,0.0,0.0,0.0,8413.0,-400000.0,-400000.0,-600000.0,-500000.0,-500000.0,-500000.0,1000000.0,0.0,0.0,-600000.0
38,-11000000.0,-12000000.0,3725000000.0,-11900000000.0,83780000000.0,-20000000.0,-100000000.0,-100000000.0,0.0,-18000000.0,7.0,8.0,11.0,9.0,-100000.0,9.0,0.0,0.0,0.0,11.0,3.0,1.0,4.0,1.0,2.0,2.0,188000000.0,0.0,0.0,5.0,-500000.0,-500000.0,-800000.0,-700000.0,-600000.0,-700000.0,0.0,0.0,0.0,-700000.0
39,-13000000.0,-12000000.0,-20000000.0,-20000000.0,-20000000.0,-20000000.0,0.0,0.0,0.0,-18000000.0,-789000000.0,-105100000.0,3400000.0,-900000.0,-800000.0,-1000000.0,0.0,0.0,-10000000.0,-1000000.0,-10.0,-10.0,-15.0,-15.0,-541900000.0,-15.0,0.0,0.0,0.0,7214.0,-500000.0,-500000.0,851600000.0,105600000.0,-600000.0,-600000.0,0.0,0.0,0.0,-700000.0
40,-15000000.0,8399000000.0,-23000000.0,-32600000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-481000000.0,-9.0,-12.0,-14.0,-4.0,-9.0,-7.0,0.0,0.0,0.0,-13.0,0.0,1.0,3.0,0.0,67.0,-7.0,0.0,0.0,0.0,-3.0,5.0,9.0,9.0,9.0,12.0,7.0,-1000000.0,-10000000.0,0.0,7.0
41,-13000000.0,-607000000.0,-20000000.0,-10000000.0,-6040000000.0,-20000000.0,-100000000.0,-100000000.0,-616600000000.0,-20000000.0,-700000.0,-700000.0,-1000000.0,-900000.0,818000000.0,-900000.0,-1000000.0,0.0,-1000000.0,-1000000.0,9.0,9.0,14.0,12.0,-100000.0,13.0,0.0,0.0,0.0,14.0,-400000.0,-400000.0,-600000.0,-600000.0,-500000.0,-500000.0,0.0,0.0,0.0,-59.0
42,-13000000.0,-9121000000.0,-19000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,-100000000.0,643400000000.0,-18000000.0,11.0,13.0,16.0,-200000.0,-200000.0,-307100000.0,200000.0,0.0,100000.0,16.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,-500000.0,-500000.0,-800000.0,-700000.0,-600000.0,-600000.0,1000000.0,0.0,0.0,-700000.0
43,-13000000.0,-13000000.0,-19000000.0,-20000000.0,-20000000.0,-20000000.0,0.0,0.0,0.0,3896000000.0,-700000.0,-600000.0,-1000000.0,-800000.0,-700000.0,-900000.0,0.0,0.0,0.0,-1000000.0,-10.0,-11.0,-16.0,-15.0,-100000.0,-14.0,-818300000.0,0.0,-157600000.0,24.0,-500000.0,-500000.0,-700000.0,-600000.0,-500000.0,-600000.0,1000000.0,0.0,0.0,-67.0
44,-4570000000.0,-16000000.0,-23000000.0,-37910000000.0,-20000000.0,-20000000.0,-100000000.0,0.0,0.0,-23000000.0,-7.0,-2.0,-15.0,11.0,100000.0,-6.0,0.0,0.0,0.0,-15.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,9.0,10.0,11.0,13.0,8.0,4310000000.0,0.0,0.0,8.0
45,-13000000.0,-14000000.0,844000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-20000000.0,-600000.0,-800000.0,140400000.0,-1200000.0,-1000000.0,-900000.0,-900000.0,-6976000000.0,-700000.0,-3.0,11.0,13.0,18.0,-29000000.0,744100000.0,-200000.0,-1000000.0,0.0,0.0,2.0,-400000.0,-500000.0,-700000.0,-500000.0,-500000.0,-600000.0,0.0,0.0,0.0,-61.0
46,-12000000.0,3004000000.0,2727000000.0,-20000000.0,11780000000.0,-20000000.0,0.0,0.0,0.0,-18000000.0,-900000.0,-700000.0,199400000.0,-1100000.0,-1000000.0,-1300000.0,30950000000.0,0.0,0.0,127.0,-7.0,-7.0,-11.0,-9.0,-100000.0,-9.0,0.0,0.0,0.0,4.0,-800000.0,-833400000.0,-1200000.0,-1100000.0,-253000000.0,-1000000.0,0.0,-10000000.0,0.0,118.0
47,-11000000.0,3328000000.0,-17000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-7837000000.0,0.0,-100000.0,0.0,-100000.0,481400000.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-5.0,-8.0,-5.0,-6.0,0.0,-1000000.0,0.0,-5.0,-700000.0,-800000.0,-1200000.0,-1100000.0,-1000000.0,-1000000.0,10000000.0,0.0,0.0,-113.0
48,-12000000.0,-12000000.0,-19000000.0,-10000000.0,15650000000.0,-10000000.0,0.0,-100000000.0,260000000000.0,-18000000.0,-1200000.0,-1300000.0,-1700000.0,-1000000.0,-2000000.0,-281000000.0,-2000000.0,-2000000.0,-1000000.0,-1600000.0,4.0,5.0,7.0,8.0,7.0,6.0,0.0,0.0,0.0,-4.0,-700000.0,329500000.0,-1100000.0,-1000000.0,-1000000.0,-900000.0,0.0,0.0,0.0,0.0
49,-10000000.0,-10000000.0,-16000000.0,-23680000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-6100000000.0,-200000.0,-455600000.0,-200000.0,-300000.0,-200000.0,-200000.0,200000.0,0.0,200000.0,-300000.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,43.0,-500000.0,67.0,-525300000.0,-600000.0,-600000.0,0.0,0.0,0.0,64.0
50,-48000000.0,3930000000.0,-18000000.0,-10000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-6344000000.0,102.0,-1100000.0,160.0,-1400000.0,683000000.0,-1400000.0,-2000000.0,0.0,-1000000.0,1500000.0,-2.0,-2.0,-4.0,-3.0,-2.0,-4.0,0.0,-1000000.0,0.0,-3.0,-900000.0,-900000.0,-356700000.0,-1200000.0,-1000000.0,-1200000.0,0.0,0.0,-10000000.0,4.0
51,-11000000.0,-11000000.0,-17000000.0,-10000000.0,-10000000.0,-20000000.0,0.0,0.0,0.0,-17000000.0,100000.0,100000.0,-516500000.0,15.0,16.0,15.0,0.0,0.0,0.0,200000.0,-1.0,0.0,-2.0,-5.0,-3.0,-5.0,0.0,0.0,0.0,-2.0,-700000.0,115300000.0,-1200000.0,-1000000.0,-1000000.0,-37900000.0,0.0,0.0,0.0,-111.0
52,-12000000.0,-12000000.0,-19000000.0,29320000000.0,-10000000.0,-30520000000.0,0.0,0.0,0.0,-18000000.0,-1000000.0,564000000.0,-1600000.0,-1400000.0,-1000000.0,-1500000.0,-2000000.0,-1000000.0,-2855000000.0,-1500000.0,5.0,5.0,7.0,8.0,6.0,7.0,-1000000.0,0.0,0.0,-4.0,-700000.0,-800000.0,-1100000.0,-900000.0,-900000.0,-1000000.0,-10000000.0,-10000000.0,0.0,104.0
53,-11000000.0,-10000000.0,-17000000.0,-10000000.0,-10000000.0,-10000000.0,-100000000.0,0.0,-100000000.0,-15000000.0,-12.0,-12.0,-17.0,-17.0,385100000.0,-17.0,187000000.0,-200000.0,-100000.0,-16.0,-2.0,-4.0,-2.0,-38.0,-25.0,31.0,7679.0,356300000.0,-3.0,-3.0,44.0,-500000.0,68.0,491700000.0,-600000.0,-600000.0,0.0,0.0,0.0,65.0
54,-11000000.0,-12000000.0,-18000000.0,-20000000.0,-10000000.0,-20000000.0,0.0,366200000000.0,-100000000.0,-17000000.0,-1000000.0,-1200000.0,-1600000.0,-1400000.0,-2000000.0,815800000.0,-1000000.0,-2000000.0,-2000000.0,-1500000.0,-2.0,-2.0,-3.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,-1.0,322300000.0,-1000000.0,-330700000.0,-215300000.0,377000000.0,-265700000.0,0.0,0.0,0.0,124.0
55,7225000000.0,-11000000.0,-17000000.0,-10000000.0,-20000000.0,-10000000.0,0.0,-100000000.0,0.0,-17000000.0,-100000.0,-200000.0,-200000.0,-200000.0,-200000.0,-200000.0,0.0,1000000.0,1000000.0,-200000.0,-7.0,55.0,8.0,-6.0,-4.0,9093.0,0.0,0.0,0.0,-1.0,-800000.0,-95300000.0,-1100000.0,-1000000.0,-55000000.0,-1100000.0,0.0,10000000.0,0.0,-111.0
56,-12000000.0,-12000000.0,-18000000.0,-10000000.0,-10000000.0,-10000000.0,-100000000.0,-100000000.0,-100000000.0,-18000000.0,-100.0,-1200000.0,-157.0,121000000.0,-2000000.0,184900000.0,-1000000.0,-10000000.0,7126000000.0,1500000.0,5.0,5.0,7.0,8.0,0.0,8.0,200000.0,400000.0,200000.0,8.0,-700000.0,-800000.0,-1100000.0,-1000000.0,652500000.0,-900000.0,0.0,0.0,0.0,104.0
57,-11000000.0,-11000000.0,-17000000.0,-10000000.0,-10000000.0,-10000000.0,0.0,0.0,-100000000.0,-16000000.0,0.0,100000.0,100000.0,0.0,100000.0,643600000.0,-100000.0,0.0,-100000.0,100000.0,0.0,0.0,1.0,0.0,0.0,0.0,55900000.0,100000.0,100000.0,1.0,44.0,-268700000.0,68.0,-600000.0,-600000.0,-600000.0,0.0,0.0,0.0,65.0
